Input File Name,Date Created,Time Range [min],,m/z Range,,Noise Limit[cts],alpha,SOM,SOM x size,SOM y size,,
GrobMix_MegaLAP_GC,250216_195247,2.0918,15,50,200,NaN,0.65,Talanta256SOM.h5,256,256,nan,nan
RT(ms),RT(min),TIC(cts),Rt(BMUs),Difference,x,y,H,S,L,R,G,B
287515,4.79191666666667,45306,4.79191666666667,0.618097889812039,41,168,0.817488267696272,0.527486835886518,0.99644645614497,0.997964494805368,0.994572008540696,0.998320903749244
287794,4.79656666666667,37419,4.79656666666667,1.25001544627894,42,170,0.821195105458608,0.527143326758502,0.997494934644398,0.998623116621662,0.996174406159098,0.998815463129697
288074,4.80123333333333,32961,4.80123333333333,1.75117853782041,8,105,0.719346238436014,0.674561045983149,0.998087307825043,0.997612703861904,0.996797080190859,0.999377535459226
288353,4.80588333333333,31840,4.80588333333333,1.80490460980163,9,105,0.719096095439559,0.669168964467782,0.998236235044879,0.997798540534482,0.997055978276296,0.999416491813462
288632,4.81053333333333,31177,4.81053333333333,1.56556334936442,153,6,0.468583520905499,0.686406472983644,0.998324310366335,0.997174106155075,0.999474514577594,0.999040890178905
288912,4.8152,29844,4.8152,1.70164404310925,149,1,0.474627534100104,0.709546832934259,0.998501378253317,0.997438035939191,0.999564720567442,0.999240965168182
289191,4.81985,28951,4.81985,1.67722470635244,149,1,0.474627534100104,0.709546832934259,0.998619989668957,0.997640807709148,0.999599171628765,0.999301040498145
289470,4.8245,27299,4.8245,1.64123927401518,149,1,0.474627534100104,0.709546832934259,0.998839394152045,0.998015889948344,0.999662898355747,0.999412166367825
289750,4.82916666666667,28174,4.82916666666667,1.48780166823828,72,6,0.568778635084394,0.74121877004337,0.998723187383208,0.997776789905814,0.998888481739692,0.999669584860602
290029,4.83381666666667,29034,4.83381666666667,1.61899223186421,71,7,0.570349726188193,0.738566597053249,0.998608965635433,0.997581594118411,0.998769033493463,0.999636337152455
