Input File Name,Date Created,Time Range [min],,m/z Range,,Noise Limit[cts],alpha,SOM,SOM x size,SOM y size,,
GrobMix_VF200_GC,250216_195941,2.0919,15,50,200,NaN,0.65,Talanta256SOM.h5,256,256,nan,nan
RT(ms),RT(min),TIC(cts),Rt(BMUs),Difference,x,y,H,S,L,R,G,B
315730,5.26216666666667,6704,5.26216666666667,1.48314472231932,70,6,0.57090793276944,0.745887974771889,0.997771130355028,0.996108643289509,0.998019015167684,0.999433617420547
316010,5.26683333333333,7094,5.26683333333333,2.02601431342897,54,242,0.907554441930539,0.745968919776037,0.997487144579435,0.999361656623067,0.995612632535802,0.997692116279581
316289,5.27148333333333,6197,5.27148333333333,2.10766456164442,148,1,0.475845825340487,0.708695367913373,0.998140246810511,0.996822248339658,0.999458245281364,0.999076223298172
316568,5.27613333333333,6361,5.27613333333333,1.64871287672919,83,9,0.557901356540863,0.702577327830848,0.998020856237203,0.996630354700944,0.998445214670803,0.999411357773462
316848,5.2808,7171,5.2808,1.66741062673965,22,1,0.610755024883742,0.912791003997424,0.997431070446769,0.995086174660677,0.9966594583392,0.999775966232861
317127,5.28545,6982,5.28545,1.2580804239936,70,31,0.586010434811315,0.624744845876282,0.997568703924378,0.996049764232334,0.997519907656044,0.999087643616422
317406,5.2901,6611,5.2901,1.81955038176168,70,7,0.571416538280031,0.74093360754915,0.997838843613301,0.996237570215226,0.998067828176211,0.999440117011376
317686,5.29476666666667,7140,5.29476666666667,2.03290797542661,22,1,0.610755024883742,0.912791003997424,0.997453645951057,0.99512935688219,0.996688814696012,0.999777935019925
317965,5.29941666666667,6508,5.29941666666667,1.77735575751394,70,7,0.571416538280031,0.74093360754915,0.997913834979594,0.996368125205081,0.998134873858731,0.999459544754106
318244,5.30406666666667,6982,5.30406666666667,1.86545578742959,148,1,0.475845825340487,0.708695367913373,0.997568703924378,0.995845655657559,0.999291752191197,0.998792326485795
318524,5.30873333333333,7273,5.30873333333333,2.0255783251458,148,1,0.475845825340487,0.708695367913373,0.997356787813166,0.995483555579944,0.999230020046387,0.998687063503918
318803,5.31338333333333,6815,5.31338333333333,1.961476822132,70,6,0.57090793276944,0.745887974771889,0.997690308065553,0.995967536626221,0.997947181568118,0.999413079504885
319082,5.31803333333333,6052,5.31803333333333,1.65655657013847,69,6,0.571962522220873,0.748272171474759,0.998245799144563,0.996933179461262,0.998424905750339,0.999558418827864
319362,5.3227,6639,5.3227,1.75882031530577,22,1,0.610755024883742,0.912791003997424,0.997818457086196,0.995827164339642,0.997163201700405,0.999809749832751
319641,5.32735,7362,5.32735,1.65428101371463,22,1,0.610755024883742,0.912791003997424,0.997291970140233,0.994820104845681,0.996478577408296,0.999763835434785
319920,5.332,6230,5.332,2.05567430907081,21,1,0.611487459895109,0.916323081327358,0.998116223715586,0.99639007602612,0.997533045549423,0.999842371405052
320199,5.33665,6524,5.33665,1.7679882811159,69,8,0.572997364792453,0.738403075262951,0.997902186034395,0.996353153750863,0.998094315021812,0.999451218317927
320479,5.34131666666667,6076,5.34131666666667,1.45852155513761,55,238,0.905914414693364,0.724618834296701,0.998228328828455,0.999512115127537,0.996944542529373,0.998393971953666
320758,5.34596666666667,7191,5.34596666666667,1.81603137788029,70,7,0.571416538280031,0.74093360754915,0.997416505459279,0.995502307529138,0.997690238712378,0.999330703389419
321037,5.35061666666667,5820,5.35061666666667,1.70716281035234,70,6,0.57090793276944,0.745887974771889,0.998414670380128,0.997232192080616,0.998590983578483,0.99959714867964
321317,5.35528333333333,6591,5.35528333333333,1.53764920872696,55,241,0.90789465587591,0.738362189156869,0.997853405281066,0.999438369656971,0.996268440905161,0.998020245176367
321596,5.35993333333333,6754,5.35993333333333,2.15263302810279,148,1,0.475845825340487,0.708695367913373,0.997734724354669,0.996129333997776,0.999340114711562,0.998874792162637
321875,5.36458333333333,5897,5.36458333333333,1.621754455934,54,241,0.906907191649784,0.741381670794227,0.998358624304655,0.999575510160071,0.997141738449238,0.998501138309907
322155,5.36925,6696,5.36925,1.87974815895495,70,6,0.57090793276944,0.745887974771889,0.997776955248708,0.99611881290134,0.998024192243004,0.999435097596077
322434,5.3739,6024,5.3739,1.18597294341924,81,9,0.560214731385639,0.706562216254844,0.998266180971946,0.997041129956899,0.998606038573336,0.999491231986993
322713,5.37855,6410,5.37855,1.32175358864789,54,235,0.90285010302867,0.714127201346465,0.997985183171309,0.999424018674408,0.996546347668209,0.998223740318827
322993,5.38321666666667,5777,5.38321666666667,1.53629280730125,74,5,0.56614348403048,0.741707364962561,0.998445968100692,0.997293331195588,0.998683731957088,0.999598605005795
323272,5.38786666666667,6091,5.38786666666667,1.59349019373797,71,6,0.569846626751886,0.743536736413426,0.998217409797283,0.996891988495592,0.998431916615595,0.999542831098974
323551,5.39251666666667,6688,5.39251666666667,1.27076763764651,79,7,0.561573182839118,0.720859437549556,0.997782780124078,0.996184476251398,0.998200132117739,0.999381083996759
323831,5.39718333333333,6862,5.39718333333333,2.03045646560718,80,10,0.561828990188767,0.703522027778532,0.997656084952613,0.996007089085534,0.998081611828248,0.999305080819691
324110,5.40183333333333,6601,5.40183333333333,1.62407665363261,81,10,0.560675219824535,0.701459223953338,0.997846124461486,0.996335268597748,0.998256922185358,0.999356980325224
324389,5.40648333333333,6386,5.40648333333333,1.35338455694468,53,234,0.90114161643762,0.712815477584436,0.998002655779168,0.999426393653841,0.996578917904496,0.998267899003376
324669,5.41115,6364,5.41115,1.62909470661076,70,7,0.571416538280031,0.74093360754915,0.998018672191675,0.996550639830916,0.998228603080973,0.999486704552435
324948,5.4158,6931,5.4158,1.63483687451671,70,31,0.586010434811315,0.624744845876282,0.997605841364943,0.996110103097481,0.997557790447425,0.999101579632405
325227,5.42045,6344,5.42045,2.19199541579119,167,76,0.399294895173764,0.357712985341121,0.99803323244658,0.997329694153574,0.998736770739586,0.997886571969029
325507,5.42511666666667,6208,5.42511666666667,1.46540118730135,80,9,0.561361540752311,0.70861016513973,0.998132239146795,0.996808724820164,0.998481198933948,0.999455753473426
325786,5.42976666666667,6112,5.42976666666667,1.53976533309419,70,7,0.571416538280031,0.74093360754915,0.998202123045595,0.996870015587838,0.998392616464352,0.999534230503352
326065,5.43441666666667,6576,5.43441666666667,2.06814939006032,149,1,0.474627534100104,0.709546832934259,0.9978643264568,0.996348966058041,0.999379686855559,0.998918305695036
326345,5.43908333333333,6203,5.43908333333333,2.08583745165339,69,7,0.572476508662064,0.743333695247321,0.998135878998227,0.996750215045591,0.998316405925272,0.999521542950863
326624,5.44373333333333,6463,5.44373333333333,1.86670082396971,21,1,0.611487459895109,0.916323081327358,0.997946597245412,0.996065016906121,0.997310906233309,0.999828177584702
326903,5.44838333333333,6311,5.44838333333333,1.9279548955501,149,1,0.474627534100104,0.709546832934259,0.998057256617115,0.996678789202585,0.999435724031645,0.999016022622014
327183,5.45305,6124,5.45305,1.60714072371285,69,31,0.587205269293752,0.627589431191459,0.998193387702319,0.997059576918034,0.998140707189343,0.999327198486604
327462,5.4577,6894,5.4577,1.92253107516397,70,7,0.571416538280031,0.74093360754915,0.997632783748043,0.995878833670631,0.997883601311317,0.999386733825454
327741,5.46235,7327,5.46235,1.91553472346054,69,7,0.572476508662064,0.743333695247321,0.997317460506949,0.995323438512933,0.997577245473105,0.999311482500966
328021,5.46701666666667,6919,5.46701666666667,1.65830009067374,55,239,0.906582785139606,0.729187331867417,0.997614579478067,0.999353997903837,0.995875161052296,0.997825060550044
328300,5.47166666666667,6384,5.47166666666667,1.67431061320136,69,7,0.572476508662064,0.743333695247321,0.998004111822388,0.996520500888024,0.998197399467926,0.999487722756753
328579,5.47631666666667,6599,5.47631666666667,1.50643163611411,71,6,0.569846626751886,0.743536736413426,0.997847580627691,0.99624717775221,0.998106590595615,0.999447983503171
328858,5.48096666666667,6685,5.48096666666667,1.51007295657964,80,9,0.561361540752311,0.70861016513973,0.997784964447622,0.99621536773906,0.998198806687418,0.999354561156183
329138,5.48563333333333,6409,5.48563333333333,1.46604157527054,53,234,0.90114161643762,0.712815477584436,0.997985911199925,0.999421584869848,0.996550237530002,0.998253378069982
329417,5.49028333333333,6225,5.49028333333333,1.51382665781872,69,7,0.572476508662064,0.743333695247321,0.998119863598465,0.996722294859544,0.99830194150364,0.999517432337387
329696,5.49493333333333,6284,5.49493333333333,1.54891570683255,54,235,0.90285010302867,0.714127201346465,0.998076912525038,0.999450241601477,0.996703583448599,0.998304608788005
329976,5.4996,6801,5.4996,1.97755012791072,148,1,0.475845825340487,0.708695367913373,0.997700502062113,0.996070858525006,0.99933014559922,0.998857793263683
330255,5.50425,6274,5.50425,1.84140433927982,54,241,0.906907191649784,0.741381670794227,0.99808419243804,0.999504537049246,0.996663847826834,0.998250534251021
330534,5.5089,6445,5.5089,2.10458398457898,69,6,0.571962522220873,0.748272171474759,0.997959701989576,0.99643300376686,0.998168019554971,0.999486400212292
330814,5.51356666666667,6228,5.51356666666667,1.94951354097592,22,1,0.610755024883742,0.912791003997424,0.998117679669595,0.99639951460536,0.997552299760506,0.99983584473383
331093,5.51821666666667,6142,5.51821666666667,1.73976355658251,22,1,0.610755024883742,0.912791003997424,0.998180284610225,0.996519264772603,0.997633708926469,0.999841304447847
331372,5.52286666666667,6460,5.52286666666667,1.20031615876697,54,235,0.90285010302867,0.714127201346465,0.997948781375874,0.999413612391271,0.996483950360477,0.998191648547192
331652,5.52753333333333,6806,5.52753333333333,1.2602890573006,80,8,0.560900760357551,0.713704328059142,0.997696861355494,0.99605310133679,0.998139346554385,0.999340621374198
331931,5.53218333333333,6622,5.53218333333333,1.87865192601226,66,92,0.665875199029438,0.397678476298137,0.997830834647257,0.99696820427494,0.996976397203211,0.998693465019575
332210,5.53683333333333,6349,5.53683333333333,1.34649994015771,55,235,0.903857938376305,0.710991983280979,0.998029592393577,0.99943053640554,0.996628648381615,0.998244924127968
332490,5.5415,6119,5.5415,1.84109688750092,69,6,0.571962522220873,0.748272171474759,0.998197027433686,0.996847913236381,0.998381113706167,0.999546141630991
332769,5.54615,6125,5.54615,2.01602667104492,57,92,0.674878236535074,0.44108595172547,0.998192659755188,0.997474021775516,0.997395467363213,0.998989852147163
333048,5.5508,7072,5.5508,1.575512702863,70,32,0.586736060223126,0.62003979055132,0.997503165448438,0.995955028676046,0.997439950808944,0.99905130222083
333328,5.55546666666667,6844,5.55546666666667,1.81402250819747,71,6,0.569846626751886,0.743536736413426,0.997669191751405,0.99593615019304,0.997949668027299,0.999402233309771
333607,5.56011666666667,6750,5.56011666666667,1.58383099644121,70,6,0.57090793276944,0.745887974771889,0.99773763686102,0.996050167401088,0.997989246668768,0.999425106320952
333886,5.56476666666667,6324,5.56476666666667,1.50051257993977,69,7,0.572476508662064,0.743333695247321,0.998047792587107,0.996596651036991,0.9982368500597,0.999498934137222
334166,5.56943333333333,6006,5.56943333333333,1.91695886768621,148,1,0.475845825340487,0.708695367913373,0.998279283456938,0.997059819613379,0.999498747300498,0.999145285588478
334445,5.57408333333333,5919,5.57408333333333,1.73956952207543,22,1,0.610755024883742,0.912791003997424,0.998342610829058,0.996829760903699,0.997844791980875,0.999855460754417
334724,5.57873333333333,6708,5.57873333333333,1.7374535494362,81,9,0.560214731385639,0.706562216254844,0.997768217901321,0.996191324995481,0.998205684614173,0.999345110807162
335004,5.5834,5771,5.5834,1.41604123197636,81,9,0.560214731385639,0.706562216254844,0.998450335182493,0.997355400574583,0.998754095470801,0.999545269790403
335283,5.58805,6077,5.58805,1.80595475792334,68,6,0.573010366939074,0.750689012493888,0.998227600895044,0.9968970803612,0.998392419920137,0.999558121428889
335562,5.5927,6334,5.5927,1.48766654271605,54,234,0.902143742644502,0.709631923245815,0.998040512531141,0.999431027392243,0.996649997670038,0.998282844631294
335842,5.59736666666667,6339,5.59736666666667,1.90201140774828,153,6,0.468583520905499,0.686406472983644,0.998036872492435,0.99668936906395,0.99938437592092,0.998876370161431
336121,5.60201666666667,6554,5.60201666666667,1.71494426161422,153,6,0.468583520905499,0.686406472983644,0.99788034406479,0.996425398510363,0.999335289619216,0.998786778420085
336400,5.60666666666667,6869,5.60666666666667,1.63239802892327,149,1,0.474627534100104,0.709546832934259,0.997650987839153,0.995984253699901,0.999317721978406,0.998810252117058
336680,5.61133333333333,6585,5.61133333333333,2.22869253684094,150,1,0.473412234295121,0.710439772910739,0.997857773759083,0.996335851034962,0.999379696483203,0.998894122185485
336959,5.61598333333333,6501,5.61598333333333,1.44981358341655,81,9,0.560214731385639,0.706562216254844,0.997918931370094,0.996448526906768,0.99832685571597,0.999389335833419
337238,5.62063333333333,6768,5.62063333333333,1.89700289435797,69,6,0.571962522220873,0.748272171474759,0.997724530546387,0.996021860077208,0.997956859477889,0.999427201015566
337517,5.62528333333333,6091,5.62528333333333,1.69941352170506,148,1,0.475845825340487,0.708695367913373,0.998217409797283,0.996954096377729,0.999480723216836,0.999114551701009
337797,5.62995,6198,5.62995,1.63049359072223,55,240,0.907242821321653,0.733768528948738,0.998139518842512,0.999504681364579,0.996774356320444,0.998293899808257
338076,5.6346,6704,5.6346,2.03302737479276,68,6,0.573010366939074,0.750689012493888,0.997771130355028,0.996097942402266,0.99797839751112,0.99944431830779
338355,5.63925,5839,5.63925,1.68787843663254,55,241,0.90789465587591,0.738362189156869,0.998400840986476,0.999581599536512,0.997220082436441,0.998525132507383
338635,5.64391666666667,5885,5.64391666666667,1.47876770974587,70,7,0.571416538280031,0.74093360754915,0.998367358869414,0.997157680186695,0.998540344784721,0.999577037552132
338914,5.64856666666667,6034,5.64856666666667,1.95892600553568,22,1,0.610755024883742,0.912791003997424,0.998258901773604,0.996669642975473,0.99773593979893,0.999848160571734
339193,5.65321666666667,6315,5.65321666666667,1.63818870092842,70,7,0.571416538280031,0.74093360754915,0.998054344613029,0.996612743148112,0.9982604958435,0.999495946077945
339473,5.65788333333333,6067,5.65788333333333,1.33747492165988,81,9,0.560214731385639,0.706562216254844,0.998234880216289,0.996987713269955,0.998580873290624,0.999482047162623
339752,5.66253333333333,5623,5.66253333333333,1.7323018267087,69,8,0.572997364792453,0.738403075262951,0.998558053277997,0.997493315384104,0.998690114446503,0.999622791171889
340031,5.66718333333333,5728,5.66718333333333,1.65281130387413,69,7,0.572476508662064,0.743333695247321,0.998481632301088,0.997352978428711,0.998628675467571,0.999610286173464
340311,5.67185,5928,5.67185,1.46189346212101,55,236,0.904552129470852,0.715520910026016,0.998336059821904,0.999526643812364,0.997145475831445,0.99850914031035
340590,5.6765,6165,5.6765,2.04444731491615,35,105,0.710810240019928,0.529714215499872,0.998163541635545,0.997706056946109,0.997190743533719,0.99913633973737
340869,5.68115,6102,5.68115,1.42777103488562,54,235,0.90285010302867,0.714127201346465,0.998209402466882,0.999488116871945,0.996930688061818,0.998421411734311
341149,5.68581666666667,5616,5.68581666666667,1.78938746150172,70,6,0.57090793276944,0.745887974771889,0.998563147897817,0.997491417193272,0.998722948097424,0.999634878602361
341428,5.69046666666667,6646,5.69046666666667,2.40454251704464,22,1,0.610755024883742,0.912791003997424,0.997813360419376,0.995817415481198,0.99715657418202,0.999809305357554
341707,5.69511666666667,6433,5.69511666666667,1.79946187181638,69,7,0.572476508662064,0.743333695247321,0.997968438434207,0.996458310268384,0.998165180794937,0.99947856660003
341987,5.69978333333333,6808,5.69978333333333,1.69798782834747,54,243,0.908193770059705,0.750568355271706,0.997695405070843,0.999425161096388,0.995965649045299,0.99787127759836
342266,5.70443333333333,6430,5.70443333333333,1.30132931209747,60,228,0.904041208549315,0.663733079826437,0.99797062253893,0.999317587491296,0.996623657586564,0.99817469513403
342545,5.70908333333333,6132,5.70908333333333,2.13762618149764,68,8,0.574055747129013,0.740852112390375,0.998187564117267,0.996844817164972,0.998337053524473,0.999530311069562
342825,5.71375,6597,5.71375,1.60426038569172,70,6,0.57090793276944,0.745887974771889,0.997849036792751,0.996244659202287,0.998088257203358,0.999453414383215
343104,5.7184,7364,5.7184,1.39255186180941,52,234,0.900148440728261,0.716027040592433,0.997290513537253,0.999230579110699,0.995350447963806,0.997675070834983
343383,5.72305,6406,5.72305,1.734890982343,70,7,0.571416538280031,0.74093360754915,0.997988095284058,0.996497407464829,0.99820126593882,0.999478783103286
343663,5.72771666666667,6032,5.72771666666667,1.76562713053611,22,1,0.610755024883742,0.912791003997424,0.998260357615559,0.996672427696868,0.99773783292235,0.999848287534249
343942,5.73236666666667,6150,5.73236666666667,1.52460676103276,54,236,0.903547612726145,0.718636369868359,0.99817446098401,0.999486359715514,0.996862562252506,0.998380991426687
344221,5.73701666666667,6060,5.73701666666667,1.46897517617571,81,9,0.560214731385639,0.706562216254844,0.998239975724153,0.996996409071148,0.998584969993508,0.999483542377158
344501,5.74168333333333,6241,5.74168333333333,1.58150276700751,70,6,0.57090793276944,0.745887974771889,0.998108215948091,0.996697156972907,0.998318611623922,0.999519274923275
344780,5.74633333333333,6079,5.74633333333333,1.45240811322469,81,10,0.560675219824535,0.701459223953338,0.998226145027366,0.996981858094856,0.998564463362017,0.999470431959876
345059,5.75098333333333,5982,5.75098333333333,1.40028059585567,53,235,0.901851118008444,0.717290804553709,0.998296753292886,0.999518476493785,0.997075030091987,0.998513959287244
345338,5.75563333333333,5887,5.75563333333333,1.70293218072706,71,6,0.569846626751886,0.743536736413426,0.998365903111478,0.997150892044003,0.998562541084601,0.999580914178953
345618,5.7603,6038,5.7603,1.60056846169075,80,9,0.561361540752311,0.70861016513973,0.998255990086264,0.997020166933286,0.998581829086073,0.999491813239242
345897,5.76495,6724,5.76495,1.73861294137287,70,6,0.57090793276944,0.745887974771889,0.997756568040718,0.996083219120071,0.998006072408185,0.999429916961365
346176,5.7696,6481,5.7696,1.82776628696326,69,7,0.572476508662064,0.743333695247321,0.997933492408584,0.9963973876844,0.99813361904459,0.999469597132768
346456,5.77426666666667,5636,5.77426666666667,1.4457208599349,70,32,0.586736060223126,0.62003979055132,0.998548591804056,0.997648660970238,0.99851184517789,0.999448522637874
346735,5.77891666666667,5856,5.77891666666667,1.47379300736261,74,5,0.56614348403048,0.741707364962561,0.998388467231039,0.997193181507423,0.998635028608593,0.999583752954656
347014,5.78356666666667,5902,5.78356666666667,2.17659383920485,22,1,0.610755024883742,0.912791003997424,0.998354984890527,0.996853429897161,0.997860882756038,0.999856539883894
347294,5.78823333333333,6091,5.78823333333333,1.63070285106989,54,242,0.907554441930539,0.745968919776037,0.998217409797283,0.999547166685207,0.996887652909358,0.998362814320569
347573,5.79288333333333,6331,5.79288333333333,1.73054821289758,53,235,0.901851118008444,0.717290804553709,0.998042696550933,0.99944665231667,0.996638740785195,0.998292301050468
347852,5.79753333333333,6166,5.79753333333333,1.47300940145357,70,31,0.586010434811315,0.624744845876282,0.998162813676693,0.997015040990293,0.998125941229232,0.999310586363094
348132,5.8022,6032,5.8022,1.6613502459062,69,7,0.572476508662064,0.743333695247321,0.998260357615559,0.996967222813523,0.998428829669423,0.999553492417594
348411,5.80685,5952,5.80685,1.4906073927601,54,237,0.904236410752856,0.723159168975592,0.998318590356332,0.999534517156954,0.997102663555709,0.998499961731982
348690,5.8115,6388,5.8115,1.5130248866802,55,236,0.904552129470852,0.715520910026016,0.998001199734805,0.999431383119518,0.996571016350092,0.998209111852536
348970,5.81616666666667,6242,5.81616666666667,1.42183431858151,54,235,0.90285010302867,0.714127201346465,0.998107487967512,0.999458982288787,0.996755993646237,0.998331564055068
349249,5.82081666666667,6566,5.82081666666667,1.8882209768364,148,1,0.475845825340487,0.708695367913373,0.997871607204867,0.996363225089856,0.999379989319878,0.998942784619167
349528,5.82546666666667,6309,5.82546666666667,1.82877056370678,148,1,0.475845825340487,0.708695367913373,0.998058712617443,0.996682931241636,0.99943449399325,0.999035723629515
349808,5.83013333333333,5767,5.83013333333333,1.51368455393116,69,7,0.572476508662064,0.743333695247321,0.998453246564646,0.997303492617908,0.998603038688824,0.999603000511384
350087,5.83478333333333,5974,5.83478333333333,1.93271980547613,69,6,0.571962522220873,0.748272171474759,0.998302576534954,0.997032441792851,0.998475886081832,0.999572711277056
350366,5.83943333333333,5602,5.83943333333333,1.78018300158207,71,6,0.569846626751886,0.743536736413426,0.998573337095468,0.997512560815471,0.998745013636711,0.999634113375466
350646,5.8441,5723,5.8441,1.96570434427814,71,6,0.569846626751886,0.743536736413426,0.998485271466642,0.997359015156397,0.998667545327344,0.999611527776887
350925,5.84875,5461,5.84875,1.78329711107508,71,5,0.569350213432048,0.748514206739658,0.998675953750854,0.997684886322987,0.998842252326943,0.99966702117872
351204,5.8534,6186,5.8534,2.08334955122195,149,1,0.474627534100104,0.709546832934259,0.998148254439635,0.996834354241878,0.999462154637392,0.999062111981831
351484,5.85806666666667,5796,5.85806666666667,1.61426106195901,70,6,0.57090793276944,0.745887974771889,0.998432138940468,0.997262690230051,0.998606509364459,0.999601587650886
351763,5.86271666666667,5790,5.86271666666667,2.1406777505067,167,76,0.399294895173764,0.357712985341121,0.998436506054839,0.997877223968153,0.998995788141526,0.998319917407519
352042,5.86736666666667,5695,5.86736666666667,1.76264414773534,81,9,0.560214731385639,0.706562216254844,0.998505650661766,0.997449799881484,0.998798568188632,0.999561501442047
352322,5.87203333333333,6050,5.87203333333333,1.73555270332666,68,8,0.574055747129013,0.740852112390375,0.998247254996807,0.99694873015871,0.998391821110294,0.999545779834904
352601,5.87668333333333,5644,5.87668333333333,1.73735171996317,70,6,0.57090793276944,0.745887974771889,0.99854276933456,0.99745583850474,0.998704835945909,0.999629700164381
352880,5.88133333333333,5951,5.88133333333333,1.62101237851542,79,9,0.562501681652364,0.710694692551599,0.998319318254017,0.997124866657278,0.998617907049373,0.999513769850755
353160,5.886,6131,5.886,1.97345917389689,69,89,0.656725517430554,0.39240541153759,0.998188292066399,0.997477368069129,0.997562176887757,0.99889921606367
353439,5.89065,6812,5.89065,1.34001352090351,72,6,0.568778635084394,0.74121877004337,0.997692492498109,0.995982124625691,0.997991219157441,0.999402860370526
353718,5.8953,6276,5.8953,1.69759093735128,55,238,0.905914414693364,0.724618834296701,0.998082736457727,0.999472021730768,0.996693451184685,0.998261991801549
353998,5.89996666666667,6800,5.89996666666667,1.81221591282649,153,6,0.468583520905499,0.686406472983644,0.997701230202578,0.996123339733729,0.999279120671428,0.998684259516291
354277,5.90461666666667,6028,5.90461666666667,1.5647969767325,69,7,0.572476508662064,0.743333695247321,0.998263269296039,0.996972298844214,0.998431459374254,0.999554239747864
354556,5.90926666666667,5402,5.90926666666667,1.82869858885241,55,240,0.907242821321653,0.733768528948738,0.998718890950124,0.999658928453075,0.997778853447174,0.99882519616668
354835,5.91391666666667,5506,5.91391666666667,1.63232777507155,70,7,0.571416538280031,0.74093360754915,0.99864320437133,0.997637908891473,0.998786963173748,0.999648499851188
355115,5.91858333333333,5657,5.91858333333333,1.79883659579515,70,7,0.571416538280031,0.74093360754915,0.998533307782639,0.997446586226866,0.998688710639361,0.999620029338413
355394,5.92323333333333,5224,5.92323333333333,1.93624870911211,80,9,0.561361540752311,0.70861016513973,0.998848424274573,0.998032406009607,0.999063576883295,0.999664442539539
355673,5.92788333333333,5309,5.92788333333333,1.73380728263631,69,7,0.572476508662064,0.743333695247321,0.998786569602009,0.997884585900345,0.998904081748873,0.999688553303673
355953,5.93255,5679,5.93255,1.54744140050382,70,7,0.571416538280031,0.74093360754915,0.998517295815567,0.997418710455267,0.998674395214614,0.999615881175867
356232,5.9372,5559,5.9372,1.64804292389167,70,32,0.586736060223126,0.62003979055132,0.998604632138229,0.997739448541474,0.998569304336357,0.999469815734983
356511,5.94185,5232,5.94185,1.72696977747567,69,7,0.572476508662064,0.743333695247321,0.998842602746258,0.997982270368765,0.998954688479636,0.999702935123751
356791,5.94651666666667,5369,5.94651666666667,1.54254433700097,68,8,0.574055747129013,0.740852112390375,0.998742906238297,0.997811585669467,0.998846591120631,0.999674226807127
357070,5.95116666666667,5698,5.95116666666667,2.08925589699406,70,6,0.57090793276944,0.745887974771889,0.998503467187286,0.997387221358432,0.998669904805902,0.999619713016141
357349,5.95581666666667,5387,5.95581666666667,1.74278743301586,55,237,0.90523757515183,0.720063277955733,0.99872980702875,0.999644426343265,0.997815187714235,0.998855246242912
357629,5.96048333333333,5790,5.96048333333333,1.72484417126275,53,235,0.901851118008444,0.717290804553709,0.998436506054839,0.999557985884678,0.997315026225,0.998635890122698
357908,5.96513333333333,5197,5.96513333333333,1.62174028628518,70,32,0.586736060223126,0.62003979055132,0.998868071797757,0.998166231272319,0.998839413738218,0.999569912323195
358187,5.96978333333333,6239,5.96978333333333,1.91293541015129,68,8,0.574055747129013,0.740852112390375,0.99810967190839,0.99670921834861,0.998265585851902,0.99951012546817
358467,5.97445,5384,5.97445,1.60911821673447,54,241,0.906907191649784,0.741381670794227,0.998731990236765,0.999672069433616,0.997791911039915,0.998842086389992
358746,5.9791,6196,5.9791,2.20617347301211,70,7,0.571416538280031,0.74093360754915,0.998140974778224,0.996763560514129,0.998337947140089,0.999518389042319
359025,5.98375,6645,5.98375,1.47568830185366,69,31,0.587205269293752,0.627589431191459,0.997814088515494,0.996442233570299,0.997750347701557,0.99918594346069
359305,5.98841666666667,6029,5.98841666666667,1.5966205770971,69,31,0.587205269293752,0.627589431191459,0.998262541376347,0.99717213070701,0.998211877372961,0.999352952045684
359584,5.99306666666667,6147,5.99306666666667,2.21233320393321,21,1,0.611487459895109,0.916323081327358,0.998176644845985,0.996505862432903,0.997612171811804,0.999847427259066
359863,5.99771666666667,5919,5.99771666666667,1.40083505018862,81,9,0.560214731385639,0.706562216254844,0.998342610829058,0.99717156226324,0.998667486896912,0.999513659394875
360143,6.00238333333333,6283,6.00238333333333,1.77620101445339,69,7,0.572476508662064,0.743333695247321,0.998077640517625,0.996648685939997,0.998263807429375,0.999506595095253
360422,6.00703333333333,5711,6.00703333333333,1.66103360982989,69,7,0.572476508662064,0.743333695247321,0.998494005434834,0.997374548929687,0.998639850350876,0.999613461939981
360701,6.01168333333333,5853,6.01168333333333,1.52702961621791,55,235,0.903857938376305,0.710991983280979,0.99839065084094,0.999534885191332,0.997246416490549,0.998566525083676
360981,6.01635,5866,6.01635,1.73533368478995,71,6,0.569846626751886,0.743536736413426,0.998381188512797,0.997177542702733,0.998575987127216,0.99958483432286
361260,6.021,6251,6.021,1.47725922670353,55,230,0.900250769224507,0.688558222691083,0.99810093612944,0.99940855217293,0.99679332008595,0.998358524419804
361539,6.02565,5976,6.02565,1.89290660083904,69,7,0.572476508662064,0.743333695247321,0.998301120726152,0.997038286517743,0.998465645161226,0.99956395493456
361819,6.03031666666667,5916,6.03031666666667,1.3030264630552,54,235,0.90285010302867,0.714127201346465,0.998344794492965,0.999526821769357,0.997162767216573,0.998540773153998
362098,6.03496666666667,5130,6.03496666666667,1.58788633771957,55,239,0.906582785139606,0.729187331867417,0.99891682586383,0.999706662722132,0.998126989005529,0.999012401319488
362377,6.03961666666667,5944,6.03961666666667,1.42315146523604,53,235,0.901851118008444,0.717290804553709,0.998324413529812,0.999526296297112,0.997122530762512,0.998538092161257
362657,6.04428333333333,6217,6.04428333333333,1.96742041291841,149,1,0.474627534100104,0.709546832934259,0.998125687396207,0.996795774824256,0.999455599968157,0.999050682031577
362936,6.04893333333333,6049,6.04893333333333,1.53492958583945,54,235,0.90285010302867,0.714127201346465,0.998247982922501,0.999499145974766,0.996996819870235,0.998455424209698
363215,6.05358333333333,5944,6.05358333333333,1.72940185113502,70,6,0.57090793276944,0.745887974771889,0.998324413529812,0.997074613731008,0.99851076468731,0.999574213328616
363494,6.05823333333333,6667,6.05823333333333,1.85349450123086,69,7,0.572476508662064,0.743333695247321,0.997798070334809,0.996161301820109,0.998011311640308,0.99943483884951
